contact_id,account_id,first_name,last_name,title,seniority,role_flag,email,email_domain,last_activity_at
CON-QSRGYALM,ACC-1AHFYSXX,Priya,Taylor,CISO,C-Level,Decision_Maker,priya.taylor@truenorth-energy-1.com,truenorth-energy-1.com,2023-07-07T16:36:21.131511
CON-5O3NTUZK,ACC-1AHFYSXX,Emma,Williams,CIO,C-Level,Decision_Maker,emma.williams@truenorth-energy-1.com,truenorth-energy-1.com,2025-10-10T06:49:18.131511
CON-WMXNEB78,ACC-7DF6IXPZ,Ava,Thomas,CIO,C-Level,Decision_Maker,ava.thomas@sequoia-telecom.com,sequoia-telecom.com,2022-11-06T11:14:03.131511
CON-POTHYFSY,ACC-7DF6IXPZ,Liam,Garcia,Risk Analyst,IC,Decision_Influencer,liam.garcia@sequoia-telecom.com,sequoia-telecom.com,2025-03-04T12:40:36.131511
CON-IZ4XPXRA,ACC-7DF6IXPZ,Luca,Walker,IT Manager,Manager,Decision_Influencer,luca.walker@sequoia-telecom.com,sequoia-telecom.com,2022-12-16T21:35:11.131511
CON-ZCIM6IMC,ACC-7DF6IXPZ,Sophia,Young,CISO,C-Level,Decision_Maker,sophia.young@sequoia-telecom.com,sequoia-telecom.com,2025-10-11T13:02:35.131511
CON-J8RZIKVR,ACC-SNM7YPGQ,Mia,Rodriguez,Risk Analyst,IC,Decision_Influencer,mia.rodriguez@clearview-energy.com,clearview-energy.com,2024-09-12T21:50:34.131511
CON-KYL6G3KS,ACC-SNM7YPGQ,Min,Martin,Data Analyst,IC,User,min.martin@clearview-energy.com,clearview-energy.com,2023-03-24T05:25:35.131511
CON-HCNUDHTX,ACC-SNM7YPGQ,Isla,Anderson,Sales Ops Manager,Manager,User,isla.anderson@clearview-energy.com,clearview-energy.com,2024-06-20T12:14:56.131511
CON-49UVQGC1,ACC-SNM7YPGQ,Rowan,Thomas,VP Security,VP,Decision_Maker,rowan.thomas@clearview-energy.com,clearview-energy.com,2022-12-11T15:17:11.131511
CON-T21YVL37,ACC-N25X7V7T,Quinn,Harris,Risk Analyst,IC,Decision_Influencer,quinn.harris@hyperion-logistics-1.com,hyperion-logistics-1.com,2025-05-04T12:00:13.131511
CON-J0WHKFZR,ACC-N25X7V7T,Leo,Hall,VP IT,VP,Decision_Maker,leo.hall@hyperion-logistics-1.com,hyperion-logistics-1.com,2025-10-06T16:49:21.131511
CON-HWAE2CEQ,ACC-N25X7V7T,Riley,Lopez,VP IT,VP,Decision_Maker,riley.lopez@hyperion-logistics-1.com,hyperion-logistics-1.com,2024-09-17T03:54:58.131511
CON-FJVBIM0O,ACC-N25X7V7T,Liam,Thomas,CISO,C-Level,Decision_Maker,liam.thomas@hyperion-logistics-1.com,hyperion-logistics-1.com,2025-01-30T19:20:49.131511
CON-IJ5LMU3D,ACC-0P37RX0L,Min,Davis,Sales Ops Manager,Manager,User,min.davis@lighthouse-materials-1.com,lighthouse-materials-1.com,2024-02-07T18:02:11.131511
CON-EYH8XLTA,ACC-0P37RX0L,Avery,Miller,GRC Manager,Manager,Decision_Influencer,avery.miller@lighthouse-materials-1.com,lighthouse-materials-1.com,2024-08-11T00:45:59.131511
CON-L63TG6QJ,ACC-0P37RX0L,Olivia,Lewis,Systems Admin,IC,User,olivia.lewis@lighthouse-materials-1.com,lighthouse-materials-1.com,2025-05-04T23:20:41.131511
CON-8X6PSNXG,ACC-0P37RX0L,Maya,Jackson,GRC Manager,Manager,Decision_Influencer,maya.jackson@lighthouse-materials-1.com,lighthouse-materials-1.com,2024-12-21T23:28:54.131511
CON-F34FDCMZ,ACC-RYKGFJUA,Harper,Brown,Director of IT,Director,Decision_Maker,harper.brown@orion-hotels.com,orion-hotels.com,2024-06-07T10:43:49.131511
CON-1RP8TE2C,ACC-RYKGFJUA,Rowan,Miller,VP IT,VP,Decision_Maker,rowan.miller@orion-hotels.com,orion-hotels.com,2023-01-30T01:30:13.131511
CON-8NPIV5HB,ACC-RYKGFJUA,Diego,Brown,Security Architect,Director,Decision_Influencer,diego.brown@orion-hotels.com,orion-hotels.com,2025-08-03T13:32:01.131511
CON-1KMJDVGY,ACC-RYKGFJUA,Nina,Nguyen,Security Engineer,IC,Decision_Influencer,nina.nguyen@orion-hotels.com,orion-hotels.com,2022-12-13T02:24:22.131511
CON-BAO2N5O7,ACC-KZ73Q2HZ,Rowan,Miller,Director of IT,Director,Decision_Maker,rowan.miller@northstar-labs.com,northstar-labs.com,2025-07-11T21:09:12.131511
CON-4M0SCVNG,ACC-KZ73Q2HZ,Emma,Brown,Systems Admin,IC,User,emma.brown@northstar-labs.com,northstar-labs.com,2023-11-30T04:15:55.131511
CON-DMTO1J8S,ACC-KZ73Q2HZ,Diego,Wong,Security Architect,Director,Decision_Influencer,diego.wong@northstar-labs.com,northstar-labs.com,2025-09-30T07:32:54.131511
CON-NK5PE7U8,ACC-KZ73Q2HZ,Jamie,Thomas,CIO,C-Level,Decision_Maker,jamie.thomas@northstar-labs.com,northstar-labs.com,2023-06-25T17:08:26.131511
CON-W5IDPIHW,ACC-FTWCPZ7I,Omar,Clark,Security Engineer,IC,Decision_Influencer,omar.clark@maple-capital-1.com,maple-capital-1.com,2025-07-22T08:37:02.131511
CON-ZP81AT70,ACC-FTWCPZ7I,Sam,Lewis,VP IT,VP,Decision_Maker,sam.lewis@maple-capital-1.com,maple-capital-1.com,2024-03-21T16:28:39.131511
CON-3V8HVPX3,ACC-FTWCPZ7I,Liam,Wright,Risk Analyst,IC,Decision_Influencer,liam.wright@maple-capital-1.com,maple-capital-1.com,2024-01-10T13:00:11.131511
CON-L9OVG8UY,ACC-FTWCPZ7I,Avery,Hall,Sales Ops Manager,Manager,User,avery.hall@maple-capital-1.com,maple-capital-1.com,2024-10-14T06:23:18.131511
CON-WD4VCDS5,ACC-LF7HD1XK,Nina,Jackson,Sales Ops Manager,Manager,User,nina.jackson@sequoia-foods.com,sequoia-foods.com,2023-08-17T13:41:01.131511
CON-XP05NBDB,ACC-LF7HD1XK,Jack,Khan,Security Engineer,IC,Decision_Influencer,jack.khan@sequoia-foods.com,sequoia-foods.com,2023-06-10T19:57:34.131511
CON-BBPIG7ZK,ACC-LF7HD1XK,Priya,Singh,Data Analyst,IC,User,priya.singh@sequoia-foods.com,sequoia-foods.com,2025-08-15T15:25:01.131511
CON-CGCC7AB7,ACC-LF7HD1XK,Ethan,Garcia,Security Engineer,IC,Decision_Influencer,ethan.garcia@sequoia-foods.com,sequoia-foods.com,2023-05-13T03:36:55.131511
CON-5NO1AGN8,ACC-VHJVQUYF,Alex,Garcia,GRC Manager,Manager,Decision_Influencer,alex.garcia@oakridge-hotels.com,oakridge-hotels.com,2024-12-06T18:38:01.131511
CON-73C4S21X,ACC-VHJVQUYF,Omar,Wong,VP IT,VP,Decision_Maker,omar.wong@oakridge-hotels.com,oakridge-hotels.com,2024-12-14T03:03:20.131511
CON-BU00J33X,ACC-VHJVQUYF,Leo,Wright,GRC Manager,Manager,Decision_Influencer,leo.wright@oakridge-hotels.com,oakridge-hotels.com,2022-11-16T19:37:12.131511
CON-3IK0J8TU,ACC-VHJVQUYF,Cameron,Martin,Director of IT,Director,Decision_Maker,cameron.martin@oakridge-hotels.com,oakridge-hotels.com,2022-11-22T00:04:21.131511
CON-H0LEJCRF,ACC-KGQ95KXQ,Isla,Wright,Security Architect,Director,Decision_Influencer,isla.wright@onyx-industries-2.com,onyx-industries-2.com,2022-12-26T07:13:50.131511
CON-UD1Q2S9W,ACC-KGQ95KXQ,Omar,Miller,VP Security,VP,Decision_Maker,omar.miller@onyx-industries-2.com,onyx-industries-2.com,2024-09-17T04:45:54.131511
CON-SBIJ8966,ACC-KGQ95KXQ,Sophia,Chen,Sales Ops Manager,Manager,User,sophia.chen@onyx-industries-2.com,onyx-industries-2.com,2024-03-20T16:12:07.131511
CON-PA31PD9Z,ACC-KGQ95KXQ,Sophia,Chen,Head of Security,Director,Decision_Maker,sophia.chen@onyx-industries-2.com,onyx-industries-2.com,2024-04-29T00:42:09.131511
CON-DNHYFGAJ,ACC-X0R748EI,Mateo,Wilson,Security Engineer,IC,Decision_Influencer,mateo.wilson@primegate-capital-1.com,primegate-capital-1.com,2022-11-01T19:37:24.131511
CON-JSZ67SM6,ACC-X0R748EI,Yara,Wilson,CISO,C-Level,Decision_Maker,yara.wilson@primegate-capital-1.com,primegate-capital-1.com,2025-09-20T22:18:30.131511
CON-HCD9RR7K,ACC-X0R748EI,Casey,Wilson,IT Manager,Manager,Decision_Influencer,casey.wilson@primegate-capital-1.com,primegate-capital-1.com,2024-01-18T08:22:17.131511
CON-LCVTL1IB,ACC-X0R748EI,Liam,Thomas,GRC Manager,Manager,Decision_Influencer,liam.thomas@primegate-capital-1.com,primegate-capital-1.com,2024-03-23T02:20:07.131511
CON-F7XVGWAH,ACC-5QP7FYBM,Morgan,Khan,Security Engineer,IC,Decision_Influencer,morgan.khan@quantum-studios.com,quantum-studios.com,2025-01-23T16:39:24.131511
CON-9PG0DRAW,ACC-5QP7FYBM,Ava,Hall,Data Analyst,IC,User,ava.hall@quantum-studios.com,quantum-studios.com,2025-07-25T01:56:47.131511
CON-DKQENN8Q,ACC-5QP7FYBM,Liam,Brown,Systems Admin,IC,User,liam.brown@quantum-studios.com,quantum-studios.com,2023-10-14T04:54:24.131511
CON-U0UH006M,ACC-5QP7FYBM,Noah,Wong,GRC Manager,Manager,Decision_Influencer,noah.wong@quantum-studios.com,quantum-studios.com,2025-09-09T09:39:20.131511
CON-S6KD40ZQ,ACC-CVCU449R,Anika,Wong,Data Analyst,IC,User,anika.wong@ironclad-hotels-1.com,ironclad-hotels-1.com,2025-05-21T10:44:03.131511
CON-FKUG6B00,ACC-CVCU449R,Alex,Khan,IT Manager,Manager,Decision_Influencer,alex.khan@ironclad-hotels-1.com,ironclad-hotels-1.com,2023-06-05T17:06:02.131511
CON-NQ6HTGVV,ACC-CVCU449R,Olivia,Chen,Systems Admin,IC,User,olivia.chen@ironclad-hotels-1.com,ironclad-hotels-1.com,2024-09-11T08:37:09.131511
CON-V0MDO8TF,ACC-CVCU449R,Taylor,Thomas,VP IT,VP,Decision_Maker,taylor.thomas@ironclad-hotels-1.com,ironclad-hotels-1.com,2024-08-12T18:31:29.131511
CON-4H3T4HP6,ACC-K3BW719F,Maya,Rodriguez,Security Engineer,IC,Decision_Influencer,maya.rodriguez@lighthouse-labs.com,lighthouse-labs.com,2024-11-13T07:42:10.131511
CON-WSFTFFSH,ACC-K3BW719F,Mateo,Miller,CIO,C-Level,Decision_Maker,mateo.miller@lighthouse-labs.com,lighthouse-labs.com,2025-09-07T16:56:13.131511
CON-KZ5P70ED,ACC-K3BW719F,Jamie,Singh,Head of Security,Director,Decision_Maker,jamie.singh@lighthouse-labs.com,lighthouse-labs.com,2022-12-19T01:24:13.131511
CON-4FQRLFIR,ACC-K3BW719F,Cameron,Thomas,GRC Manager,Manager,Decision_Influencer,cameron.thomas@lighthouse-labs.com,lighthouse-labs.com,2023-02-19T21:43:28.131511
CON-CDRBKBVB,ACC-9G4RQORN,Omar,Miller,CIO,C-Level,Decision_Maker,omar.miller@sapphire-labs-1.com,sapphire-labs-1.com,2022-12-02T07:43:19.131511
CON-PINNIQMB,ACC-9G4RQORN,Omar,Walker,IT Manager,Manager,Decision_Influencer,omar.walker@sapphire-labs-1.com,sapphire-labs-1.com,2023-11-08T12:22:24.131511
CON-O6OEY3E6,ACC-9G4RQORN,Rowan,Lewis,VP IT,VP,Decision_Maker,rowan.lewis@sapphire-labs-1.com,sapphire-labs-1.com,2024-06-02T20:18:29.131511
CON-Q9CSUM4H,ACC-9G4RQORN,Leo,Thomas,VP IT,VP,Decision_Maker,leo.thomas@sapphire-labs-1.com,sapphire-labs-1.com,2023-05-31T09:21:30.131511
CON-4V3XNPE6,ACC-GQXQWVTX,Jordan,Williams,VP IT,VP,Decision_Maker,jordan.williams@greenleaf-labs.com,greenleaf-labs.com,2025-05-12T19:23:00.131511
CON-DJY7GLQA,ACC-GQXQWVTX,Quinn,Nguyen,Security Engineer,IC,Decision_Influencer,quinn.nguyen@greenleaf-labs.com,greenleaf-labs.com,2023-02-26T18:09:25.131511
CON-PQ5OWVFX,ACC-GQXQWVTX,Casey,Williams,Data Analyst,IC,User,casey.williams@greenleaf-labs.com,greenleaf-labs.com,2023-04-18T13:19:12.131511
CON-YR4L3XAM,ACC-GQXQWVTX,Min,Brown,VP Security,VP,Decision_Maker,min.brown@greenleaf-labs.com,greenleaf-labs.com,2025-10-12T09:46:00.131511
CON-3NJLMH4N,ACC-FEGLDWNY,Anika,Jones,Data Analyst,IC,User,anika.jones@silverline-partners-1.com,silverline-partners-1.com,2024-11-29T08:22:30.131511
CON-SDSHOUJO,ACC-FEGLDWNY,Casey,Jones,VP Security,VP,Decision_Maker,casey.jones@silverline-partners-1.com,silverline-partners-1.com,2023-11-04T16:00:07.131511
CON-E21E868Y,ACC-FEGLDWNY,Mateo,Taylor,GRC Manager,Manager,Decision_Influencer,mateo.taylor@silverline-partners-1.com,silverline-partners-1.com,2025-03-26T12:45:42.131511
CON-8IL8PDWA,ACC-FEGLDWNY,Harper,Patel,GRC Manager,Manager,Decision_Influencer,harper.patel@silverline-partners-1.com,silverline-partners-1.com,2023-09-29T22:43:40.131511
CON-91ZSTC7S,ACC-1J69W2KH,Sophia,Young,Head of Security,Director,Decision_Maker,sophia.young@redwood-labs-1.com,redwood-labs-1.com,2023-02-04T17:30:39.131511
CON-TTJBP41V,ACC-1J69W2KH,Mateo,Williams,IT Manager,Manager,Decision_Influencer,mateo.williams@redwood-labs-1.com,redwood-labs-1.com,2024-08-02T23:32:01.131511
CON-UTD5QSXG,ACC-1J69W2KH,Sophia,Kim,Sales Ops Manager,Manager,User,sophia.kim@redwood-labs-1.com,redwood-labs-1.com,2024-01-25T08:26:57.131511
CON-OETSS1Q3,ACC-1J69W2KH,Olivia,Williams,Security Engineer,IC,Decision_Influencer,olivia.williams@redwood-labs-1.com,redwood-labs-1.com,2024-05-07T20:21:28.131511
CON-KB7TFZPV,ACC-75JH9LP7,Liam,Miller,Director of IT,Director,Decision_Maker,liam.miller@crescent-aerospace.com,crescent-aerospace.com,2023-02-13T23:17:33.131511
CON-SG72EK3T,ACC-75JH9LP7,Min,Davis,IT Manager,Manager,Decision_Influencer,min.davis@crescent-aerospace.com,crescent-aerospace.com,2023-11-27T12:00:07.131511
CON-M20Y4CXP,ACC-75JH9LP7,Priya,Anderson,Director of IT,Director,Decision_Maker,priya.anderson@crescent-aerospace.com,crescent-aerospace.com,2024-10-26T17:53:43.131511
CON-CKTAOLRI,ACC-75JH9LP7,Sam,Brown,Security Engineer,IC,Decision_Influencer,sam.brown@crescent-aerospace.com,crescent-aerospace.com,2024-11-05T18:20:44.131511
CON-6K9ABAMN,ACC-PM75NVWG,Mia,Rodriguez,Head of Security,Director,Decision_Maker,mia.rodriguez@aurora-ventures-1.com,aurora-ventures-1.com,2024-10-27T10:59:32.131511
CON-9Y03V359,ACC-PM75NVWG,Emma,Wright,Security Engineer,IC,Decision_Influencer,emma.wright@aurora-ventures-1.com,aurora-ventures-1.com,2024-12-13T17:12:46.131511
CON-GVRMQ5X0,ACC-PM75NVWG,Noah,Brown,GRC Manager,Manager,Decision_Influencer,noah.brown@aurora-ventures-1.com,aurora-ventures-1.com,2025-08-23T01:44:58.131511
CON-P1O653E5,ACC-PM75NVWG,Alex,Harris,Security Engineer,IC,Decision_Influencer,alex.harris@aurora-ventures-1.com,aurora-ventures-1.com,2024-04-26T01:48:48.131511
CON-ZYVVQ5E3,ACC-GF166OMA,Jamie,Khan,CIO,C-Level,Decision_Maker,jamie.khan@horizon-energy.com,horizon-energy.com,2022-12-01T15:16:29.131511
CON-LEJJICQQ,ACC-GF166OMA,Yara,Nguyen,CISO,C-Level,Decision_Maker,yara.nguyen@horizon-energy.com,horizon-energy.com,2023-12-08T19:05:18.131511
CON-DGTVY3TB,ACC-GF166OMA,Olivia,Rodriguez,Security Architect,Director,Decision_Influencer,olivia.rodriguez@horizon-energy.com,horizon-energy.com,2024-01-05T15:51:25.131511
CON-06G3FFBJ,ACC-GF166OMA,Olivia,Hernandez,VP Security,VP,Decision_Maker,olivia.hernandez@horizon-energy.com,horizon-energy.com,2024-01-20T22:43:47.131511
CON-9EC41NRM,ACC-P2W1AJSI,Jordan,Rodriguez,VP Security,VP,Decision_Maker,jordan.rodriguez@crescent-labs.com,crescent-labs.com,2025-07-18T14:05:15.131511
CON-VZBM4GOX,ACC-P2W1AJSI,Sam,Hall,Director of IT,Director,Decision_Maker,sam.hall@crescent-labs.com,crescent-labs.com,2024-04-22T02:22:29.131511
CON-0WBJ4KNR,ACC-P2W1AJSI,Jordan,Singh,VP IT,VP,Decision_Maker,jordan.singh@crescent-labs.com,crescent-labs.com,2022-12-17T14:57:35.131511
CON-EGV146PC,ACC-P2W1AJSI,Olivia,Jones,VP IT,VP,Decision_Maker,olivia.jones@crescent-labs.com,crescent-labs.com,2024-08-01T13:50:38.131511
CON-VVKDNBHE,ACC-OULHP4R9,Emma,Lee,VP Security,VP,Decision_Maker,emma.lee@clearview-aerospace-1.com,clearview-aerospace-1.com,2025-09-03T00:14:42.131511
CON-5V9GXVCY,ACC-OULHP4R9,Olivia,Martinez,Sales Ops Manager,Manager,User,olivia.martinez@clearview-aerospace-1.com,clearview-aerospace-1.com,2023-09-22T12:40:21.131511
CON-CR21FDLO,ACC-OULHP4R9,Diego,Thomas,Systems Admin,IC,User,diego.thomas@clearview-aerospace-1.com,clearview-aerospace-1.com,2024-11-11T01:34:11.131511
CON-U4NKZ21B,ACC-OULHP4R9,Quinn,Garcia,Director of IT,Director,Decision_Maker,quinn.garcia@clearview-aerospace-1.com,clearview-aerospace-1.com,2024-10-02T21:48:28.131511
CON-G8IQG9DO,ACC-I7W153G0,Emma,Walker,Security Architect,Director,Decision_Influencer,emma.walker@clearview-insurance-1.com,clearview-insurance-1.com,2024-01-29T21:56:18.131511
CON-2XLCGO84,ACC-I7W153G0,Liam,Harris,Risk Analyst,IC,Decision_Influencer,liam.harris@clearview-insurance-1.com,clearview-insurance-1.com,2025-08-27T07:45:34.131511
CON-891I5884,ACC-I7W153G0,Sam,Brown,VP IT,VP,Decision_Maker,sam.brown@clearview-insurance-1.com,clearview-insurance-1.com,2023-06-26T10:39:31.131511
CON-DEXCJYQM,ACC-I7W153G0,Drew,Lewis,IT Manager,Manager,Decision_Influencer,drew.lewis@clearview-insurance-1.com,clearview-insurance-1.com,2022-11-03T21:11:25.131511
CON-2K5DBPVL,ACC-AKY9NLZ1,Diego,Anderson,Sales Ops Manager,Manager,User,diego.anderson@sapphire-biotech-2.com,sapphire-biotech-2.com,2022-12-04T23:27:41.131511
CON-LRW7OVJT,ACC-AKY9NLZ1,Min,Chen,Director of IT,Director,Decision_Maker,min.chen@sapphire-biotech-2.com,sapphire-biotech-2.com,2023-05-08T18:56:56.131511
CON-2T6CORZR,ACC-AKY9NLZ1,Luca,Kim,Risk Analyst,IC,Decision_Influencer,luca.kim@sapphire-biotech-2.com,sapphire-biotech-2.com,2024-12-16T23:18:43.131511
CON-HQOOACL0,ACC-AKY9NLZ1,Cameron,Lopez,Data Analyst,IC,User,cameron.lopez@sapphire-biotech-2.com,sapphire-biotech-2.com,2024-01-27T08:19:14.131511
CON-VLWO3UFA,ACC-IBIX9UI6,Ava,Taylor,Security Engineer,IC,Decision_Influencer,ava.taylor@aurora-studios-1.com,aurora-studios-1.com,2024-10-13T09:16:45.131511
CON-7PPJ88TI,ACC-IBIX9UI6,Kenji,Young,VP IT,VP,Decision_Maker,kenji.young@aurora-studios-1.com,aurora-studios-1.com,2025-05-24T11:53:39.131511
CON-TV9665X7,ACC-IBIX9UI6,Jordan,Moore,Head of Security,Director,Decision_Maker,jordan.moore@aurora-studios-1.com,aurora-studios-1.com,2025-04-14T20:11:08.131511
CON-8SB07FUX,ACC-IBIX9UI6,Min,White,Data Analyst,IC,User,min.white@aurora-studios-1.com,aurora-studios-1.com,2023-06-23T22:57:51.131511
CON-L33ATX22,ACC-D2F6OET6,Olivia,Wilson,CIO,C-Level,Decision_Maker,olivia.wilson@everest-ventures-1.com,everest-ventures-1.com,2024-08-14T17:41:15.131511
CON-I9FNMUCF,ACC-D2F6OET6,Riley,Wright,CIO,C-Level,Decision_Maker,riley.wright@everest-ventures-1.com,everest-ventures-1.com,2024-02-07T18:10:10.131511
CON-VJ3OASLC,ACC-D2F6OET6,Leo,Hernandez,IT Manager,Manager,Decision_Influencer,leo.hernandez@everest-ventures-1.com,everest-ventures-1.com,2023-02-12T04:13:19.131511
CON-S792R2XR,ACC-D2F6OET6,Mateo,Lopez,Risk Analyst,IC,Decision_Influencer,mateo.lopez@everest-ventures-1.com,everest-ventures-1.com,2023-06-22T05:57:18.131511
CON-QZSFMVXZ,ACC-CPCQOJJS,Olivia,Garcia,VP IT,VP,Decision_Maker,olivia.garcia@maple-telecom-1.com,maple-telecom-1.com,2024-03-29T09:22:26.131511
CON-RP1X06SD,ACC-CPCQOJJS,Min,Moore,Security Engineer,IC,Decision_Influencer,min.moore@maple-telecom-1.com,maple-telecom-1.com,2023-06-28T07:53:58.131511
CON-3CZBO4O1,ACC-CPCQOJJS,Jamie,Williams,Security Architect,Director,Decision_Influencer,jamie.williams@maple-telecom-1.com,maple-telecom-1.com,2023-06-01T13:54:30.131511
CON-4FV0MWUY,ACC-CPCQOJJS,Nina,Clark,Director of IT,Director,Decision_Maker,nina.clark@maple-telecom-1.com,maple-telecom-1.com,2023-11-05T22:12:05.131511
CON-D2PRG4MR,ACC-TBMXRU3K,Liam,Davis,Data Analyst,IC,User,liam.davis@redwood-foods-1.com,redwood-foods-1.com,2025-04-17T09:25:51.131511
CON-9R0RCE4N,ACC-TBMXRU3K,Drew,Lopez,Security Architect,Director,Decision_Influencer,drew.lopez@redwood-foods-1.com,redwood-foods-1.com,2023-03-24T20:32:28.131511
CON-4ONSBA30,ACC-TBMXRU3K,Kenji,Chen,CIO,C-Level,Decision_Maker,kenji.chen@redwood-foods-1.com,redwood-foods-1.com,2024-06-15T22:05:37.131511
CON-FIJ6KFUN,ACC-TBMXRU3K,Emma,Martinez,CIO,C-Level,Decision_Maker,emma.martinez@redwood-foods-1.com,redwood-foods-1.com,2023-08-11T15:11:53.131511
CON-PFE9YDG8,ACC-FL6E8L48,Noah,Wilson,IT Manager,Manager,Decision_Influencer,noah.wilson@horizon-foods.com,horizon-foods.com,2025-05-28T17:42:42.131511
CON-DKSE6I2E,ACC-FL6E8L48,Yara,Jackson,Sales Ops Manager,Manager,User,yara.jackson@horizon-foods.com,horizon-foods.com,2024-11-30T10:44:32.131511
CON-5OIA4K5U,ACC-FL6E8L48,Avery,Lopez,Security Architect,Director,Decision_Influencer,avery.lopez@horizon-foods.com,horizon-foods.com,2023-07-24T16:56:55.131511
CON-BPOTU39C,ACC-FL6E8L48,Leo,Miller,CISO,C-Level,Decision_Maker,leo.miller@horizon-foods.com,horizon-foods.com,2025-05-29T11:59:58.131511
CON-58JP6ZN7,ACC-NLMVR85F,Mia,Singh,Data Analyst,IC,User,mia.singh@sequoia-logistics-1.com,sequoia-logistics-1.com,2024-01-25T10:18:24.131511
CON-LW4DTVXL,ACC-NLMVR85F,Yara,Wilson,VP IT,VP,Decision_Maker,yara.wilson@sequoia-logistics-1.com,sequoia-logistics-1.com,2024-07-14T04:58:38.131511
CON-6FHR0TWY,ACC-NLMVR85F,Sam,Taylor,IT Manager,Manager,Decision_Influencer,sam.taylor@sequoia-logistics-1.com,sequoia-logistics-1.com,2023-03-24T02:43:17.131511
CON-0EBJRSZG,ACC-NLMVR85F,Jordan,Brown,Risk Analyst,IC,Decision_Influencer,jordan.brown@sequoia-logistics-1.com,sequoia-logistics-1.com,2023-11-30T11:15:29.131511
CON-F2YQ4GOP,ACC-9CR5SETA,Priya,Chen,Sales Ops Manager,Manager,User,priya.chen@quantum-pharma.com,quantum-pharma.com,2023-07-13T05:51:29.131511
CON-XGL5X3Z0,ACC-9CR5SETA,Riley,Hernandez,Sales Ops Manager,Manager,User,riley.hernandez@quantum-pharma.com,quantum-pharma.com,2024-02-03T02:21:28.131511
CON-BXT8RP3M,ACC-9CR5SETA,Sophia,Lewis,Head of Security,Director,Decision_Maker,sophia.lewis@quantum-pharma.com,quantum-pharma.com,2023-09-04T17:39:12.131511
CON-SM577SWW,ACC-9CR5SETA,Olivia,Nguyen,Risk Analyst,IC,Decision_Influencer,olivia.nguyen@quantum-pharma.com,quantum-pharma.com,2025-09-08T18:20:41.131511
CON-6QTMUPOK,ACC-DYEZLIMN,Mia,Clark,IT Manager,Manager,Decision_Influencer,mia.clark@truenorth-foods-1.com,truenorth-foods-1.com,2023-12-28T15:44:24.131511
CON-AFIAU0PE,ACC-DYEZLIMN,Cameron,Brown,Security Architect,Director,Decision_Influencer,cameron.brown@truenorth-foods-1.com,truenorth-foods-1.com,2024-08-08T00:28:08.131511
CON-RNHKQZJ9,ACC-DYEZLIMN,Ava,Rodriguez,CIO,C-Level,Decision_Maker,ava.rodriguez@truenorth-foods-1.com,truenorth-foods-1.com,2023-01-03T05:28:28.131511
CON-0QE584BC,ACC-DYEZLIMN,Maya,Anderson,CISO,C-Level,Decision_Maker,maya.anderson@truenorth-foods-1.com,truenorth-foods-1.com,2024-06-24T00:59:19.131511
CON-BU35AWUH,ACC-8XR6I467,Quinn,Walker,Risk Analyst,IC,Decision_Influencer,quinn.walker@maple-partners.com,maple-partners.com,2024-05-30T06:44:59.131511
CON-VIBQFHK4,ACC-8XR6I467,Mia,Jones,VP Security,VP,Decision_Maker,mia.jones@maple-partners.com,maple-partners.com,2023-12-20T11:10:26.131511
CON-FZDLKMQU,ACC-8XR6I467,Priya,Moore,Risk Analyst,IC,Decision_Influencer,priya.moore@maple-partners.com,maple-partners.com,2023-04-05T21:25:08.131511
CON-HA6IJ5VK,ACC-8XR6I467,Sophia,Hernandez,VP Security,VP,Decision_Maker,sophia.hernandez@maple-partners.com,maple-partners.com,2025-04-11T13:17:47.131511
CON-R8VTDA2H,ACC-0B0PBCHB,Maya,Lopez,Director of IT,Director,Decision_Maker,maya.lopez@sapphire-systems-2.com,sapphire-systems-2.com,2024-11-15T22:27:28.131511
CON-IUFI3EFS,ACC-0B0PBCHB,Kai,White,VP Security,VP,Decision_Maker,kai.white@sapphire-systems-2.com,sapphire-systems-2.com,2025-02-03T10:16:15.131511
CON-AJUAE8Q4,ACC-0B0PBCHB,Riley,Patel,Sales Ops Manager,Manager,User,riley.patel@sapphire-systems-2.com,sapphire-systems-2.com,2025-04-20T09:19:58.131511
CON-C7G2FR2I,ACC-0B0PBCHB,Jack,Anderson,GRC Manager,Manager,Decision_Influencer,jack.anderson@sapphire-systems-2.com,sapphire-systems-2.com,2023-06-22T13:46:58.131511
CON-2Q3ZX577,ACC-G31VH6SO,Ethan,Miller,VP IT,VP,Decision_Maker,ethan.miller@lighthouse-ventures.com,lighthouse-ventures.com,2023-12-01T10:15:22.131511
CON-P4QT2H4B,ACC-G31VH6SO,Casey,Lopez,VP IT,VP,Decision_Maker,casey.lopez@lighthouse-ventures.com,lighthouse-ventures.com,2023-02-18T19:36:48.131511
